t,cmd,setL,setR,rpsL,rpsR,uFFL,uFFR,uPIDL,uPIDR,outL,outR
28.582,D,0.600,-0.600,0.723,-1.084,0.2580,-0.2580,0.0340,0.2009,0.1593,-0.0571
28.603,D,0.600,-0.600,0.801,-0.946,0.2580,-0.2580,-0.3953,-0.2169,0.0593,-0.1571
28.623,D,0.600,-0.600,0.798,-1.016,0.2580,-0.2580,-0.1922,0.3429,0.0658,-0.0571
28.643,D,0.600,-0.600,0.798,-1.088,0.2580,-0.2580,-0.1984,0.3938,0.0596,0.0429
28.662,D,0.600,-0.600,0.796,-1.013,0.2580,-0.2580,-0.1927,-0.0199,0.0653,-0.0571
28.682,D,0.600,-0.600,0.654,-0.872,0.2580,-0.2580,0.2422,-0.2689,0.1653,-0.1571
28.702,D,0.600,-0.600,0.650,-0.938,0.2580,-0.2580,-0.0984,0.2883,0.1596,-0.0571
28.722,D,0.600,-0.600,0.728,-0.946,0.2580,-0.2580,-0.3521,0.1472,0.0596,-0.1108
28.742,D,0.600,-0.600,0.645,-0.932,0.2580,-0.2580,0.0985,0.0849,0.1596,-0.1731
28.762,D,0.600,-0.600,0.660,-0.953,0.2580,-0.2580,-0.1526,0.1848,0.1054,-0.0732
28.782,D,0.600,-0.600,0.654,-0.945,0.2580,-0.2580,-0.0970,0.1046,0.1610,-0.1534
28.802,D,0.600,-0.600,0.652,-0.869,0.2580,-0.2580,-0.1066,-0.1061,0.1514,-0.2534
28.823,D,0.600,-0.600,0.652,-0.941,0.2580,-0.2580,-0.1104,0.3049,0.1476,-0.1534
28.842,D,0.600,-0.600,0.717,-1.004,0.2580,-0.2580,-0.3134,0.3187,0.0476,-0.0534
28.862,D,0.600,-0.600,0.650,-1.012,0.2580,-0.2580,0.0567,0.1862,0.1476,-0.0718
28.882,D,0.600,-0.600,0.665,-0.812,0.2580,-0.2580,-0.1543,-0.4514,0.1037,-0.1718
28.902,W,0.660,-0.540,0.579,-0.941,0.2718,-0.2442,0.1823,0.4829,0.2037,-0.0718
28.922,W,0.720,-0.480,0.655,-0.874,0.2856,-0.2304,-0.2323,-0.0114,0.1037,-0.1718
28.942,W,0.780,-0.420,0.653,-0.870,0.2994,-0.2166,0.0028,0.1815,0.2037,-0.0718
28.962,W,0.840,-0.360,0.725,-0.870,0.3132,-0.2028,-0.1926,0.2264,0.1206,0.0236
28.982,W,0.900,-0.300,0.720,-0.720,0.3270,-0.1890,0.0415,-0.2041,0.2206,-0.0764
29.003,W,0.960,-0.240,0.717,-0.717,0.3408,-0.1752,0.0730,0.1990,0.3206,0.0236
29.022,W,1.020,-0.180,0.806,-0.586,0.3546,-0.1614,-0.1750,-0.1629,0.2206,-0.0764
29.043,W,1.080,-0.120,0.945,-0.581,0.3684,-0.1476,-0.3446,0.1841,0.1206,0.0236
29.062,W,1.140,-0.060,1.015,-0.580,0.3822,-0.1338,-0.1808,0.2286,0.2014,0.0948
29.082,W,1.200,-0.000,1.075,-0.430,0.3960,0.0000,-0.1565,-0.1964,0.2395,-0.0052
29.102,W,1.260,0.060,1.093,-0.219,0.4098,0.1338,-0.0222,-0.4421,0.3395,-0.1052
29.122,W,1.320,0.120,1.228,-0.289,0.4236,0.1476,-0.3649,0.3418,0.2395,-0.0052
29.143,W,1.380,0.180,1.303,-0.362,0.4374,0.1614,-0.2207,0.4276,0.2167,0.0948
29.162,W,1.440,0.240,1.408,-0.148,0.4512,0.1752,-0.3234,-0.3815,0.1278,-0.0052
29.182,W,1.500,0.300,1.419,-0.142,0.4650,0.1890,-0.0579,0.1693,0.2278,0.0948
29.202,W,1.560,0.360,1.410,0.000,0.4788,0.2028,0.0309,-0.2187,0.3278,-0.0052
29.222,W,1.620,0.420,1.523,0.000,0.4926,0.2166,-0.3041,0.1720,0.2278,0.0948
29.242,W,1.680,0.480,1.596,0.000,0.5064,0.2304,-0.2119,0.2080,0.2945,0.1948
29.263,W,1.740,0.540,1.668,0.145,0.5202,0.2442,-0.2175,-0.2057,0.3027,0.0948
29.282,W,1.800,0.600,1.735,0.217,0.5340,0.2580,-0.2075,-0.0296,0.3265,0.1948
29.303,W,1.800,0.660,1.788,0.286,0.5340,0.2718,-0.2059,-0.0288,0.3281,0.2430
29.324,W,1.800,0.720,1.807,0.434,0.5340,0.2856,-0.1304,-0.2769,0.4036,0.1430
29.344,W,1.800,0.780,1.868,0.575,0.5340,0.2994,-0.2746,-0.3099,0.3036,0.0430
29.365,W,1.800,0.840,1.938,0.522,0.5340,0.3132,-0.3361,0.2440,0.2036,0.1430
29.384,W,1.800,0.900,1.968,0.510,0.5340,0.3270,-0.2574,0.1822,0.2766,0.2430
29.404,W,1.800,0.960,1.959,0.653,0.5340,0.3408,-0.1525,-0.2525,0.3766,0.1430
29.425,W,1.800,1.020,2.113,0.775,0.5340,0.3546,-0.6530,-0.2374,0.2766,0.1172
29.444,W,1.800,1.080,2.055,0.807,0.5340,0.3684,-0.0880,0.0021,0.3766,0.2172
29.465,W,1.800,1.140,2.098,0.868,0.5340,0.3822,-0.3656,-0.0685,0.2766,0.3137
29.486,W,1.800,1.200,2.129,0.955,0.5340,0.3960,-0.3568,-0.1491,0.1772,0.2469
29.506,W,1.800,1.260,2.168,1.156,0.5340,0.4098,-0.3963,-0.5215,0.1377,0.1469
29.526,W,1.800,1.320,2.046,1.169,0.5340,0.4236,0.0766,-0.0223,0.2377,0.2469
29.546,W,1.800,1.380,2.043,1.240,0.5340,0.4374,-0.2176,-0.1737,0.3164,0.2637
29.566,W,1.800,1.440,2.161,1.325,0.5340,0.4512,-0.5928,-0.2218,0.2164,0.2294
29.586,W,1.800,1.500,2.117,1.387,0.5340,0.4650,-0.1584,-0.1674,0.3164,0.2976
29.607,W,1.800,1.560,2.034,1.453,0.5340,0.4788,-0.0144,-0.1811,0.4164,0.2977
29.629,W,1.800,1.620,2.140,1.623,0.5340,0.4926,-0.5479,-0.5078,0.3164,0.1977
29.650,W,1.800,1.680,2.165,1.660,0.5340,0.5064,-0.3622,-0.1595,0.2164,0.2977
29.670,W,1.800,1.740,2.127,1.687,0.5340,0.5202,-0.1799,-0.1151,0.3164,0.3977
29.689,W,1.800,1.800,2.118,1.680,0.5340,0.5340,-0.2498,0.0092,0.2842,0.4977
29.712,W,1.800,1.800,2.185,1.821,0.5340,0.5340,-0.4788,-0.4454,0.1842,0.3977
29.732,W,1.800,1.800,2.105,1.960,0.5340,0.5340,-0.0625,-0.5230,0.2842,0.2977
29.755,W,1.800,1.800,2.019,2.087,0.5340,0.5340,0.0023,-0.5702,0.3842,0.1977
29.773,W,1.800,1.800,2.047,2.049,0.5340,0.5340,-0.2978,-0.1354,0.2842,0.2977
29.792,W,1.800,1.800,2.094,2.021,0.5340,0.5340,-0.3726,-0.1431,0.1842,0.3909
29.811,W,1.800,1.800,2.048,1.975,0.5340,0.5340,-0.1157,-0.0696,0.2842,0.4644
29.833,W,1.800,1.800,1.969,2.115,0.5340,0.5340,0.0171,-0.6180,0.3842,0.3644
29.855,W,1.800,1.800,2.047,2.121,0.5340,0.5340,-0.4242,-0.2869,0.2842,0.2644
29.876,W,1.800,1.800,2.030,2.175,0.5340,0.5340,-0.1762,-0.4421,0.3578,0.1644
29.896,W,1.800,1.800,2.033,2.178,0.5340,0.5340,-0.2254,-0.3136,0.3086,0.2204
29.915,W,1.800,1.800,2.128,2.128,0.5340,0.5340,-0.5154,-0.1521,0.2086,0.3204
29.933,W,1.800,1.800,2.048,2.118,0.5340,0.5340,-0.0271,-0.2462,0.3086,0.2878
29.956,W,1.800,1.800,2.037,2.109,0.5340,0.5340,-0.1953,-0.2437,0.3387,0.2903
29.976,W,1.800,1.800,2.037,2.183,0.5340,0.5340,-0.2236,-0.4935,0.3104,0.1903
29.995,W,1.800,1.800,2.056,2.129,0.5340,0.5340,-0.2796,-0.1429,0.2544,0.2903
30.013,W,1.800,1.800,2.055,2.202,0.5340,0.5340,-0.2314,-0.5035,0.3026,0.1903
30.035,W,1.800,1.800,2.030,2.174,0.5340,0.5340,-0.1538,-0.2356,0.3802,0.2903
30.059,W,1.800,1.800,2.003,2.146,0.5340,0.5340,-0.1363,-0.2180,0.3977,0.3160
30.080,W,1.800,1.800,2.070,2.204,0.5340,0.5340,-0.4103,-0.4664,0.2977,0.2160
30.100,W,1.800,1.800,2.100,2.100,0.5340,0.5340,-0.3352,-0.0014,0.1988,0.3160
30.118,W,1.800,1.800,2.114,2.180,0.5340,0.5340,-0.3036,-0.5082,0.2304,0.2160
30.138,W,1.800,1.800,2.053,2.127,0.5340,0.5340,-0.0796,-0.1422,0.3304,0.3160
30.158,W,1.800,1.800,2.062,2.136,0.5340,0.5340,-0.2594,-0.3043,0.2746,0.2297
30.178,W,1.800,1.800,2.129,2.055,0.5340,0.5340,-0.4439,-0.0320,0.1746,0.3297
30.195,W,1.800,1.800,2.040,2.038,0.5340,0.5340,-0.0022,-0.1796,0.2746,0.3544
30.214,W,1.800,1.800,1.971,2.046,0.5340,0.5340,-0.0104,-0.2476,0.3746,0.2864
30.237,W,1.800,1.800,2.000,2.069,0.5340,0.5340,-0.2729,-0.2987,0.2746,0.2353
30.255,W,1.800,1.800,2.070,2.070,0.5340,0.5340,-0.4167,-0.2459,0.1746,0.2881
30.276,W,1.800,1.800,2.033,2.105,0.5340,0.5340,-0.1268,-0.3508,0.2746,0.1881
30.296,W,1.800,1.800,1.957,2.029,0.5340,0.5340,0.0157,-0.0275,0.3746,0.2881
30.315,W,1.800,1.800,2.041,1.968,0.5340,0.5340,-0.4336,-0.0266,0.2746,0.3881
30.336,W,1.800,1.800,2.050,1.976,0.5340,0.5340,-0.2522,-0.2073,0.2818,0.3267
30.357,W,1.800,1.800,1.966,2.111,0.5340,0.5340,0.0301,-0.6046,0.3818,0.2267
30.377,W,1.800,1.800,2.040,2.113,0.5340,0.5340,-0.4097,-0.2712,0.2818,0.2628
30.396,W,1.800,1.800,2.024,2.096,0.5340,0.5340,-0.1749,-0.2168,0.3591,0.3172
30.419,W,1.800,1.800,2.019,2.019,0.5340,0.5340,-0.1972,-0.0173,0.3368,0.4172
30.438,W,1.800,1.800,2.071,2.145,0.5340,0.5340,-0.3726,-0.6011,0.2368,0.3172
30.457,W,1.800,1.800,2.040,2.110,0.5340,0.5340,-0.1466,-0.1800,0.3368,0.3540
30.477,W,1.800,1.800,2.042,2.115,0.5340,0.5340,-0.2304,-0.2803,0.3036,0.2540
30.496,W,1.800,1.800,2.013,2.152,0.5340,0.5340,-0.1355,-0.3832,0.3985,0.1540
30.515,W,1.800,1.800,2.090,2.168,0.5340,0.5340,-0.4478,-0.3423,0.2985,0.1917
30.534,W,1.800,1.800,2.089,2.019,0.5340,0.5340,-0.2497,0.1607,0.2843,0.2917
30.554,W,1.800,1.800,2.065,1.989,0.5340,0.5340,-0.1802,-0.1168,0.3538,0.3917
30.576,W,1.800,1.800,2.093,2.023,0.5340,0.5340,-0.3243,-0.2996,0.2538,0.2917
30.595,W,1.800,1.800,2.047,2.047,0.5340,0.5340,-0.1133,-0.2883,0.3538,0.2457
30.616,W,1.800,1.800,2.047,2.120,0.5340,0.5340,-0.2285,-0.4546,0.3055,0.1457
30.635,W,1.800,1.800,2.089,2.017,0.5340,0.5340,-0.3591,0.0471,0.2055,0.2457
30.654,W,1.800,1.800,2.151,2.003,0.5340,0.5340,-0.4461,-0.1662,0.1055,0.3457
30.672,W,1.800,1.800,1.978,1.978,0.5340,0.5340,0.2478,-0.1234,0.2055,0.4106
30.695,W,1.800,1.800,1.941,2.010,0.5340,0.5340,-0.0737,-0.2884,0.3055,0.3106
30.714,W,1.800,1.800,1.982,2.056,0.5340,0.5340,-0.2914,-0.3461,0.2426,0.2106
30.733,W,1.800,1.800,1.958,2.102,0.5340,0.5340,-0.1136,-0.3788,0.3426,0.1552
30.752,W,1.800,1.800,1.968,2.041,0.5340,0.5340,-0.2065,-0.0704,0.3275,0.2552
30.773,W,1.800,1.800,1.979,1.979,0.5340,0.5340,-0.2148,-0.0326,0.3192,0.3552
30.791,W,1.800,1.800,1.978,1.978,0.5340,0.5340,-0.1834,-0.1835,0.3506,0.3505
30.814,W,1.800,1.800,1.980,1.979,0.5340,0.5340,-0.1924,-0.1920,0.3416,0.3420
30.834,W,1.800,1.800,2.030,2.030,0.5340,0.5340,-0.3434,-0.3437,0.2416,0.2420
30.855,W,1.800,1.800,2.039,2.110,0.5340,0.5340,-0.2477,-0.4658,0.2863,0.1420
30.874,W,1.800,1.800,2.037,2.037,0.5340,0.5340,-0.2161,-0.0397,0.3179,0.2420
30.895,W,1.800,1.800,1.973,2.046,0.5340,0.5340,-0.0236,-0.2506,0.4179,0.2834
30.915,W,1.800,1.800,2.056,1.982,0.5340,0.5340,-0.4402,-0.0301,0.3179,0.3834
30.935,W,1.800,1.800,2.094,2.022,0.5340,0.5340,-0.3525,-0.3116,0.2179,0.2834
30.953,W,1.800,1.800,2.052,2.052,0.5340,0.5340,-0.1268,-0.3077,0.3179,0.2263
30.975,W,1.800,1.800,2.007,2.007,0.5340,0.5340,-0.0908,-0.0906,0.4179,0.3263
30.994,W,1.800,1.800,2.069,1.996,0.5340,0.5340,-0.3979,-0.1691,0.3179,0.3649
31.016,W,1.800,1.800,2.045,2.045,0.5340,0.5340,-0.1655,-0.3502,0.3685,0.2649
31.035,W,1.800,1.800,2.047,2.120,0.5340,0.5340,-0.2328,-0.4591,0.3012,0.1649
31.055,W,1.800,1.800,2.103,2.031,0.5340,0.5340,-0.4026,0.0047,0.2012,0.2649
31.073,W,1.800,1.800,2.074,1.926,0.5340,0.5340,-0.1733,0.1047,0.3012,0.3649
31.094,W,1.800,1.800,2.082,2.013,0.5340,0.5340,-0.2683,-0.4235,0.2657,0.2649
31.116,W,1.800,1.800,2.044,2.117,0.5340,0.5340,-0.1312,-0.5309,0.3657,0.1649
31.136,W,1.800,1.800,2.065,2.065,0.5340,0.5340,-0.2909,-0.1085,0.2657,0.2649
31.157,W,1.800,1.800,2.118,2.045,0.5340,0.5340,-0.4023,-0.1760,0.1657,0.3580
31.179,W,1.800,1.800,2.162,2.090,0.5340,0.5340,-0.4088,-0.3673,0.1252,0.2580
31.198,W,1.800,1.800,2.134,2.060,0.5340,0.5340,-0.2085,-0.1616,0.2252,0.3580
31.215,W,1.800,1.800,2.091,2.161,0.5340,0.5340,-0.1497,-0.5496,0.3252,0.2580
31.238,W,1.800,1.800,2.057,2.057,0.5340,0.5340,-0.1469,0.0279,0.3871,0.3580
31.256,W,1.800,1.800,2.050,2.123,0.5340,0.5340,-0.2131,-0.4405,0.3209,0.2580
31.277,W,1.800,1.800,2.122,2.122,0.5340,0.5340,-0.4540,-0.2709,0.2209,0.2631
31.295,W,1.800,1.800,2.115,2.043,0.5340,0.5340,-0.2523,-0.0264,0.2817,0.3631
31.315,W,1.800,1.800,2.059,2.059,0.5340,0.5340,-0.0953,-0.2776,0.3817,0.2631
31.336,W,1.800,1.800,2.026,2.096,0.5340,0.5340,-0.1313,-0.3478,0.4027,0.1862
31.356,W,1.800,1.800,2.112,2.112,0.5340,0.5340,-0.4832,-0.3083,0.3027,0.2257
31.375,W,1.800,1.800,2.140,2.002,0.5340,0.5340,-0.3542,0.0737,0.2027,0.3257
31.395,W,1.800,1.800,2.085,2.086,0.5340,0.5340,-0.1144,-0.4601,0.3027,0.2257
31.416,W,1.800,1.800,2.066,2.066,0.5340,0.5340,-0.1913,-0.1906,0.3427,0.3257
31.435,W,1.800,1.800,2.019,2.019,0.5340,0.5340,-0.0950,-0.0954,0.4390,0.4257
31.456,W,1.800,1.800,2.136,2.059,0.5340,0.5340,-0.5716,-0.3349,0.3390,0.3257
31.477,W,1.800,1.800,2.106,2.106,0.5340,0.5340,-0.1895,-0.3805,0.3445,0.2257
31.497,W,1.800,1.800,2.166,2.093,0.5340,0.5340,-0.4489,-0.2247,0.2445,0.3093
31.516,W,1.800,1.800,2.138,2.138,0.5340,0.5340,-0.2126,-0.3932,0.3214,0.2093
31.536,W,1.800,1.800,2.068,2.068,0.5340,0.5340,-0.0668,-0.0671,0.4214,0.3093
31.558,W,1.800,1.800,2.187,2.040,0.5340,0.5340,-0.6106,-0.1530,0.3214,0.3810
31.578,W,1.800,1.800,2.144,2.076,0.5340,0.5340,-0.1779,-0.3371,0.3561,0.2810
31.600,W,1.800,1.800,2.129,2.129,0.5340,0.5340,-0.2404,-0.4097,0.2936,0.1810
31.619,W,1.800,1.800,2.176,2.176,0.5340,0.5340,-0.4233,-0.4233,0.1936,0.1107
31.636,W,1.800,1.800,2.141,2.067,0.5340,0.5340,-0.1968,0.0324,0.2936,0.2107
31.653,W,1.800,1.800,2.142,1.994,0.5340,0.5340,-0.2866,-0.0135,0.2474,0.3107
31.675,W,1.800,1.800,2.103,2.033,0.5340,0.5340,-0.1647,-0.3169,0.3474,0.2171
31.696,W,1.800,1.800,2.073,2.001,0.5340,0.5340,-0.1684,-0.1214,0.3656,0.3171
31.716,W,1.800,1.800,2.133,1.986,0.5340,0.5340,-0.4301,-0.1529,0.2656,0.3811
31.737,W,1.800,1.800,2.092,2.020,0.5340,0.5340,-0.1544,-0.2987,0.3656,0.2811
31.760,W,1.800,1.800,2.120,2.047,0.5340,0.5340,-0.3411,-0.2950,0.2656,0.2390
31.779,W,1.800,1.800,2.030,2.030,0.5340,0.5340,0.0074,-0.1749,0.3656,0.3390
31.799,W,1.800,1.800,2.126,2.055,0.5340,0.5340,-0.5142,-0.2949,0.2656,0.2391
31.818,W,1.800,1.800,2.134,2.061,0.5340,0.5340,-0.3026,-0.2519,0.2314,0.2821
31.836,W,1.800,1.800,2.122,2.121,0.5340,0.5340,-0.2410,-0.4243,0.2930,0.1821
31.856,W,1.800,1.800,2.034,2.034,0.5340,0.5340,-0.0014,-0.0015,0.3930,0.2821
31.876,W,1.800,1.800,2.104,2.032,0.5340,0.5340,-0.4389,-0.2139,0.2930,0.3201
31.898,W,1.800,1.800,2.083,2.083,0.5340,0.5340,-0.1975,-0.3790,0.3365,0.2201
31.917,W,1.800,1.800,2.039,2.040,0.5340,0.5340,-0.1137,-0.1141,0.4203,0.3201
31.937,W,1.800,1.800,2.106,2.106,0.5340,0.5340,-0.4296,-0.4291,0.3203,0.2201
31.959,W,1.800,1.800,2.096,2.024,0.5340,0.5340,-0.2343,-0.0108,0.2997,0.3201
31.977,A,1.740,1.740,2.117,2.045,0.5202,0.5202,-0.3589,-0.3133,0.1997,0.2201
31.998,A,1.680,1.680,2.109,2.036,0.5064,0.5064,-0.3165,-0.2735,0.1899,0.2329
32.016,A,1.620,1.620,2.094,2.094,0.4926,0.4926,-0.3283,-0.5095,0.1643,0.1329
32.040,A,1.560,1.560,2.050,1.977,0.4788,0.4788,-0.2623,-0.0359,0.2165,0.2329
32.057,A,1.500,1.500,1.757,1.830,0.4650,0.4650,0.4979,0.0878,0.3165,0.3329
32.074,A,1.440,1.440,2.116,1.974,0.4512,0.4512,-1.0000,-0.7607,0.2165,0.2329
32.098,A,1.380,1.380,2.056,2.129,0.4374,0.4374,-0.3357,-0.9166,0.1165,0.1329
32.114,A,1.320,1.320,2.012,2.012,0.4236,0.4236,-0.3860,-0.2030,0.0376,0.2206
32.134,A,1.260,1.260,1.860,1.932,0.4098,0.4098,-0.0607,-0.2818,0.1376,0.1280
32.155,A,1.200,1.200,1.775,1.849,0.3960,0.3960,-0.2129,-0.2633,0.1831,0.1327
32.176,A,1.140,1.140,1.772,1.842,0.3822,0.3822,-0.4493,-0.4844,0.0831,0.0327
32.191,A,1.080,1.080,1.742,1.815,0.3684,0.3684,-0.4046,-0.4524,-0.0169,-0.0673
32.210,A,1.020,1.020,1.696,1.696,0.3546,0.3546,-0.3704,-0.1890,-0.0158,0.0327
32.228,A,0.960,0.960,1.576,1.426,0.3408,0.3408,-0.1503,0.3151,0.0842,0.1327
32.247,A,0.900,0.900,1.388,1.388,0.3270,0.3270,0.0974,-0.2779,0.1842,0.0491
32.268,A,0.840,0.840,1.440,1.440,0.3132,0.3132,-0.5691,-0.5691,0.0842,-0.0509
32.288,A,0.780,0.780,1.445,1.228,0.2994,0.2994,-0.4919,0.1800,-0.0158,0.0491
32.307,A,0.720,0.720,1.190,1.115,0.2856,0.2856,0.2768,-0.0345,0.0842,0.1491
32.327,A,0.660,0.660,1.233,1.088,0.2718,0.2718,-0.5333,-0.2692,-0.0158,0.0491
32.354,A,0.600,0.600,1.127,1.127,0.2580,0.2580,-0.1310,-0.4940,0.0842,-0.0509
32.367,A,0.540,0.600,1.046,1.121,0.2442,0.2580,-0.1819,-0.3776,0.0623,-0.1196
32.386,A,0.480,0.600,1.016,0.871,0.2304,0.2580,-0.3255,0.3833,-0.0377,-0.0196
32.406,A,0.420,0.600,0.798,0.580,0.2166,0.2580,0.2387,0.6584,0.0623,0.0804
32.425,A,0.360,0.600,0.725,0.508,0.2028,0.2580,-0.1182,0.1564,0.0846,0.1804
32.446,A,0.300,0.600,0.712,0.712,0.1890,0.2580,-0.2950,-0.6590,-0.0154,0.0804
32.466,A,0.240,0.600,0.665,0.739,0.1752,0.2580,-0.2168,-0.2298,-0.0416,0.0282
32.486,A,0.180,0.600,0.435,0.653,0.1614,0.2580,0.3420,0.1041,0.0584,0.1282
32.506,A,0.120,0.600,0.435,0.580,0.1476,0.2580,-0.2698,0.1124,-0.0416,0.2282
32.526,A,0.060,0.600,0.290,0.653,0.1338,0.2580,0.1449,-0.2926,0.0584,0.1282
32.546,A,-0.000,0.600,0.218,0.725,0.0000,0.2580,-0.0293,-0.3368,-0.0293,0.0282
32.565,A,-0.060,0.600,0.218,0.653,-0.1338,0.2580,-0.2465,0.0697,-0.1293,0.1282
32.585,A,-0.120,0.600,0.000,0.580,-0.1476,0.2580,0.3921,0.1133,-0.0293,0.2282
32.605,A,-0.180,0.600,0.000,0.725,-0.1614,0.2580,-0.1880,-0.5182,-0.1293,0.1282
32.625,A,-0.240,0.600,-0.073,0.725,-0.1752,0.2580,0.0009,-0.1551,-0.1743,0.1029
32.645,A,-0.300,0.600,-0.217,0.796,-0.1890,0.2580,0.2314,-0.3734,-0.0743,0.0029
32.665,A,-0.360,0.600,-0.145,0.727,-0.2028,0.2580,-0.3877,0.0153,-0.1743,0.1029
32.686,A,-0.420,0.600,-0.290,0.726,-0.2166,0.2580,0.2041,-0.1514,-0.0743,0.1066
32.705,A,-0.480,0.600,-0.290,0.726,-0.2304,0.2580,-0.1935,-0.1560,-0.1743,0.1020
32.725,A,-0.540,0.600,-0.435,0.871,-0.2442,0.2580,0.2196,-0.6044,-0.0743,0.0020
32.745,A,-0.600,0.600,-0.508,0.798,-0.2580,0.2580,0.0460,-0.0172,-0.1743,0.1020
32.765,A,-0.600,0.600,-0.508,0.726,-0.2580,0.2580,-0.1349,0.0255,-0.2743,0.2020
32.786,A,-0.600,0.600,-0.719,0.791,-0.2580,0.2580,0.5180,-0.3566,-0.1743,0.1020
32.805,A,-0.600,0.600,-0.729,0.874,-0.2580,0.2580,0.0219,-0.4538,-0.2361,0.0020
32.826,A,-0.600,0.600,-0.868,0.796,-0.2580,0.2580,0.4306,-0.0022,-0.1361,0.1020
32.846,A,-0.600,0.600,-0.934,0.791,-0.2580,0.2580,0.2855,-0.1806,-0.0361,0.0774
32.866,A,-0.600,0.600,-0.886,0.664,-0.2580,0.2580,-0.0304,0.1972,-0.1361,0.1774
32.886,W,-0.540,0.660,-0.867,0.795,-0.2442,0.2718,0.0695,-0.4870,-0.1747,0.0774
32.907,W,-0.480,0.720,-1.015,0.797,-0.2304,0.2856,0.6108,-0.1331,-0.0747,0.1525
32.927,W,-0.420,0.780,-1.070,0.856,-0.2166,0.2994,0.4489,-0.2731,0.0253,0.0525
32.947,W,-0.360,0.840,-0.946,0.800,-0.2028,0.3132,-0.0399,0.0840,-0.0747,0.1525
32.967,W,-0.300,0.900,-0.941,0.796,-0.1890,0.3270,0.2914,-0.0068,0.0253,0.2525
32.987,W,-0.240,0.960,-0.814,0.888,-0.1752,0.3408,-0.0511,-0.2678,-0.0747,0.1525
33.006,W,-0.180,1.020,-0.798,0.943,-0.1614,0.3546,0.2505,-0.1715,0.0253,0.1831
33.026,W,-0.120,1.080,-0.726,1.016,-0.1476,0.3684,0.1020,-0.2232,-0.0456,0.1452
33.046,W,-0.060,1.140,-0.725,1.088,-0.1338,0.3822,0.3183,-0.2286,0.0544,0.1536
33.066,W,-0.000,1.200,-0.646,1.077,0.0000,0.3960,0.1101,0.0210,0.1101,0.2536
33.086,W,0.060,1.260,-0.434,1.086,0.1338,0.4098,-0.3127,0.0015,0.0101,0.3536
33.106,W,0.120,1.320,-0.216,1.227,0.1476,0.4236,-0.4230,-0.3760,-0.0899,0.2536
33.126,W,0.180,1.380,-0.295,1.403,0.1614,0.4374,0.4022,-0.5327,0.0101,0.1536
33.146,W,0.240,1.440,-0.290,1.306,0.1752,0.4512,0.2254,0.2416,0.1101,0.2536
33.166,W,0.300,1.500,-0.073,1.306,0.1890,0.4650,-0.4007,0.0375,0.0101,0.3536
33.186,W,0.360,1.560,0.000,1.378,0.2028,0.4788,-0.0453,-0.1526,0.1101,0.3262
33.206,W,0.420,1.620,0.000,1.451,0.2166,0.4926,0.1720,-0.1609,0.2101,0.3317
33.226,W,0.480,1.680,0.288,1.514,0.2304,0.5064,-0.6857,-0.1360,0.1101,0.3704
33.247,W,0.540,1.740,0.360,1.583,0.2442,0.5202,-0.1507,-0.1604,0.0935,0.3598
33.266,W,0.600,1.800,0.294,1.692,0.2580,0.5340,0.2673,-0.2872,0.1935,0.2598
33.286,W,0.660,1.800,0.435,1.669,0.2718,0.5340,-0.2980,0.0566,0.0935,0.3598
33.306,W,0.720,1.800,0.508,1.742,0.2856,0.5340,-0.1342,-0.2266,0.1514,0.3074
33.328,W,0.780,1.800,0.571,1.713,0.2994,0.5340,-0.1125,0.0431,0.1869,0.4074
33.348,W,0.840,1.800,0.721,1.731,0.3132,0.5340,-0.3837,-0.0822,0.0869,0.4518
33.367,W,0.900,1.800,0.742,1.854,0.3270,0.5340,-0.0368,-0.4221,0.1869,0.3518
33.387,W,0.960,1.800,0.863,1.943,0.3408,0.5340,-0.3264,-0.3870,0.0869,0.2518
33.408,W,1.020,1.800,0.859,1.933,0.3546,0.5340,0.0274,-0.1352,0.1869,0.3518
33.428,W,1.080,1.800,0.860,1.935,0.3684,0.5340,0.0505,-0.1644,0.2869,0.3696
33.449,W,1.140,1.800,1.014,1.955,0.3822,0.5340,-0.3892,-0.2244,0.1869,0.3096
33.469,W,1.200,1.800,1.053,2.031,0.3960,0.5340,-0.0899,-0.4077,0.2869,0.2096
33.490,W,1.260,1.800,1.142,1.998,0.4098,0.5340,-0.2305,-0.1166,0.1869,0.3096
33.509,W,1.320,1.800,1.164,1.965,0.4236,0.5340,-0.0431,-0.0956,0.2869,0.4096
33.527,W,1.380,1.800,1.229,1.952,0.4374,0.5340,-0.1511,-0.1394,0.2863,0.3946
33.551,W,1.440,1.800,1.389,1.975,0.4512,0.5340,-0.4509,-0.2412,0.1863,0.2946
33.571,W,1.500,1.800,1.352,2.064,0.4650,0.5340,0.1013,-0.4624,0.2863,0.1946
33.589,W,1.560,1.800,1.418,2.016,0.4788,0.5340,-0.1601,-0.0882,0.3187,0.2946
33.614,W,1.620,1.800,1.496,1.923,0.4926,0.5340,-0.1996,0.0768,0.2930,0.3946
33.638,W,1.680,1.800,1.561,1.987,0.5064,0.5340,-0.1710,-0.3507,0.3354,0.2946
33.653,W,1.740,1.800,1.638,2.011,0.5202,0.5340,-0.2116,-0.2658,0.3086,0.2682
33.672,W,1.800,1.800,1.668,2.103,0.5340,0.5340,-0.0751,-0.4926,0.4086,0.1682
33.694,W,1.800,1.800,1.750,2.041,0.5340,0.5340,-0.2543,-0.0706,0.3086,0.2682
